fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
1279,car,0.8720182180404663,524,974,308,1142,422,,,,,,,
1279,car,0.5647664070129395,549,1281,319,1343,347,,,,,,,
1279,car,0.8455870151519775,565,1383,322,1504,405,,,,,,,
1279,car,0.7130618095397949,600,1133,316,1202,361,,,,,,,
1280,person,0.805242121219635,547,383,258,446,450,,,,,,,
1280,person,0.7585554718971252,554,293,272,352,451,,,,,,,
1280,car,0.5326769948005676,515,1344,322,1396,355,,,,,,,
1280,car,0.6372032165527344,533,1343,321,1386,352,,,,,,,
1280,car,0.8542405366897583,524,967,307,1139,424,,,,,,,
1280,car,0.5778999328613281,549,1282,319,1343,347,,,,,,,
1280,car,0.798197329044342,565,1381,321,1500,404,,,,,,,
1280,car,0.7202691435813904,600,1133,317,1201,361,,,,,,,
1281,person,0.8120167255401611,547,386,258,450,451,,,,,,,
1281,person,0.7262879014015198,554,295,270,355,451,,,,,,,
1281,car,0.5299550294876099,515,1344,322,1396,355,,,,,,,
1281,car,0.6460283398628235,533,1343,321,1386,352,,,,,,,
1281,car,0.8600100874900818,524,959,306,1136,426,,,,,,,
1281,car,0.5823493003845215,549,1282,319,1343,347,,,,,,,
1281,car,0.8038607239723206,565,1378,321,1494,403,,,,,,,
1281,car,0.7154278755187988,600,1133,316,1200,361,,,,,,,
1282,person,0.8209278583526611,547,389,259,453,450,,,,,,,
1282,person,0.7745362520217896,554,298,276,359,450,,,,,,,
1282,car,0.6509311199188232,533,1343,321,1386,351,,,,,,,
1282,car,0.8694149851799011,524,952,306,1134,428,,,,,,,
1282,car,0.6125643253326416,549,1283,319,1344,347,,,,,,,
1282,car,0.7458499073982239,565,1376,321,1489,402,,,,,,,
1282,car,0.7152966260910034,600,1132,316,1200,362,,,,,,,
1283,person,0.7475950121879578,547,395,257,456,449,,,,,,,
1283,person,0.7819810509681702,554,300,279,361,448,,,,,,,
1283,car,0.6343131065368652,533,1343,321,1384,350,,,,,,,
1283,car,0.8925777077674866,524,942,304,1132,430,,,,,,,
1283,car,0.6247106194496155,549,1284,319,1344,348,,,,,,,
1283,car,0.7838860750198364,565,1373,321,1484,401,,,,,,,
1283,car,0.6748976707458496,600,1129,314,1201,363,,,,,,,
1283,car,0.4540943205356598,515,1344,322,1396,352,,,,,,,
1284,person,0.7305281758308411,547,398,257,458,447,,,,,,,
1284,person,0.7407801747322083,554,303,282,364,446,,,,,,,
1284,car,0.6043434739112854,533,1343,321,1383,350,,,,,,,
1284,car,0.8938068747520447,524,933,304,1129,433,matricula,0.7901605367660522,977,386,1026,399,
1284,car,0.6093606948852539,549,1284,319,1344,348,,,,,,,
1284,car,0.7665179967880249,565,1371,321,1481,398,,,,,,,
1284,car,0.6950480341911316,600,1127,313,1200,363,,,,,,,
1285,person,0.7483465671539307,547,400,262,463,446,,,,,,,
1285,person,0.8234577775001526,554,305,280,367,446,,,,,,,
1285,car,0.6051074266433716,533,1343,322,1382,350,,,,,,,
1285,car,0.886986255645752,524,924,303,1128,437,matricula,0.730631411075592,966,388,1016,402,
1285,car,0.6124860048294067,549,1284,319,1343,348,,,,,,,
1285,car,0.7289701700210571,565,1370,323,1475,397,,,,,,,
1285,car,0.6813192367553711,600,1127,313,1201,364,,,,,,,
1286,person,0.792366623878479,547,401,266,471,446,,,,,,,
1286,person,0.7667165994644165,554,308,279,375,447,,,,,,,
1286,car,0.5651041865348816,533,1342,321,1377,350,,,,,,,
1286,car,0.8715358376502991,524,914,303,1122,441,matricula,0.7715538144111633,956,391,1008,405,
1286,car,0.6137254238128662,549,1285,319,1343,348,,,,,,,
1286,car,0.7705016136169434,565,1366,324,1470,394,,,,,,,
1286,car,0.7010559439659119,600,1123,313,1202,364,,,,,,,
1287,person,0.7765554189682007,547,402,266,475,447,,,,,,,
1287,person,0.7596287727355957,554,310,280,383,447,,,,,,,
1287,car,0.5458385348320007,533,1342,321,1372,349,,,,,,,
1287,car,0.8554865121841431,524,902,302,1118,444,matricula,0.8018255233764648,946,393,1001,407,
1287,car,0.6094547510147095,549,1285,319,1342,348,,,,,,,
1287,car,0.811482846736908,565,1364,325,1468,393,,,,,,,
1287,car,0.6929458379745483,600,1121,313,1201,365,,,,,,,
1287,car,0.49395281076431274,607,1463,325,1513,384,,,,,,,
1288,person,0.746624767780304,547,404,275,476,447,,,,,,,
1288,person,0.7980053424835205,554,312,278,384,446,,,,,,,
1288,car,0.5480556488037109,533,1343,321,1371,348,,,,,,,
1288,car,0.875829815864563,524,892,302,1111,450,matricula,0.8100271821022034,937,395,990,410,
1288,car,0.6131431460380554,549,1285,319,1342,348,,,,,,,
1288,car,0.7881233096122742,565,1362,325,1465,392,,,,,,,
1288,car,0.7067170739173889,600,1120,313,1201,365,,,,,,,
1288,car,0.4778020977973938,607,1460,324,1513,383,,,,,,,
1289,person,0.7027421593666077,547,404,279,477,447,,,,,,,
1289,person,0.7843862771987915,554,314,278,386,447,,,,,,,
1289,car,0.48117077350616455,533,1342,321,1371,349,,,,,,,
1289,car,0.8716626167297363,524,880,302,1107,453,matricula,0.8270540237426758,925,398,982,413,
1289,car,0.6155016422271729,549,1285,319,1342,348,,,,,,,
1289,car,0.746650755405426,565,1361,325,1461,391,,,,,,,
1289,car,0.7452609539031982,600,1119,313,1201,364,,,,,,,
1289,car,0.459974080324173,607,1461,324,1513,382,,,,,,,
1290,person,0.6379164457321167,547,409,277,478,448,,,,,,,
1290,person,0.7648066878318787,554,317,277,387,447,,,,,,,
1290,car,0.4493164122104645,533,1343,321,1372,347,,,,,,,
1290,car,0.8697109222412109,524,867,302,1101,456,matricula,0.8306953310966492,913,400,972,416,
1290,car,0.6246641278266907,549,1285,319,1341,348,,,,,,,
1290,car,0.7163624167442322,565,1356,324,1459,389,,,,,,,
1290,car,0.7125236988067627,600,1117,312,1203,364,,,,,,,
1290,car,0.4507375955581665,607,1462,324,1513,382,,,,,,,
1291,person,0.7193893790245056,547,414,270,479,447,,,,,,,
1291,person,0.8174649477005005,554,320,278,387,447,,,,,,,
1291,car,0.8845581412315369,524,852,301,1095,459,matricula,0.7918872237205505,900,403,961,420,
1291,car,0.6114912033081055,549,1285,319,1342,348,,,,,,,
1291,car,0.7752631902694702,565,1353,324,1453,387,,,,,,,
1291,car,0.7498705983161926,600,1116,312,1200,366,,,,,,,
1291,car,0.5095160603523254,607,1462,323,1513,382,,,,,,,
1291,car,0.40768498182296753,596,1442,322,1514,383,,,,,,,
1292,person,0.7638615369796753,547,417,268,480,446,,,,,,,
1292,person,0.8305948972702026,554,323,275,390,446,,,,,,,
1292,car,0.8968727588653564,524,839,301,1090,465,matricula,0.8217023611068726,887,407,949,423,
1292,car,0.6220125555992126,549,1286,319,1342,348,,,,,,,
1292,car,0.6803827881813049,565,1350,323,1452,387,,,,,,,
1292,car,0.7551060318946838,600,1116,312,1198,368,,,,,,,
1292,car,0.5023596286773682,607,1461,323,1513,382,,,,,,,
1292,car,0.48924896121025085,596,1439,322,1513,383,matricula,0.6044684648513794,1439,322,1464,383,
1292,car,0.41054484248161316,533,1343,320,1371,345,,,,,,,
1293,person,0.7263101935386658,547,421,263,484,444,,,,,,,
1293,person,0.7903009057044983,554,327,275,392,445,,,,,,,
1293,car,0.9196744561195374,524,822,301,1086,471,matricula,0.8151103854179382,872,410,936,426,
1293,car,0.6026636958122253,549,1286,319,1341,347,,,,,,,
1293,car,0.6901168823242188,565,1349,323,1450,386,,,,,,,
1293,car,0.7670365571975708,600,1115,313,1195,367,,,,,,,
1293,car,0.47672978043556213,607,1460,323,1513,382,,,,,,,
1293,car,0.5019078254699707,596,1437,322,1513,382,matricula,0.6258258819580078,1437,322,1463,381,
1294,person,0.7495450973510742,547,425,258,487,444,,,,,,,
1294,person,0.7848219871520996,554,333,276,394,443,,,,,,,
1294,car,0.905412495136261,524,805,301,1079,477,matricula,0.8085324168205261,857,412,923,430,
1294,car,0.5927801132202148,549,1286,319,1341,347,,,,,,,
1294,car,0.774212121963501,565,1348,322,1448,385,,,,,,,
1294,car,0.7677960991859436,600,1115,313,1195,368,,,,,,,
1294,car,0.4283711910247803,607,1459,324,1513,383,,,,,,,
1294,car,0.5654379725456238,596,1435,322,1512,382,,,,,,,
1295,person,0.8034409284591675,547,428,257,490,444,,,,,,,
1295,person,0.7730012536048889,554,337,274,398,442,,,,,,,
1295,car,0.8917527198791504,524,789,301,1073,482,matricula,0.7852802872657776,840,416,910,434,
1295,car,0.5795066356658936,549,1288,319,1341,347,,,,,,,
1295,car,0.7777655124664307,565,1345,322,1447,385,,,,,,,
1295,car,0.7257078289985657,600,1114,313,1195,369,,,,,,,
1295,car,0.5772016644477844,596,1432,322,1512,381,,,,,,,
1296,person,0.787672758102417,547,431,257,491,443,,,,,,,
1296,person,0.7493841052055359,554,340,276,402,443,,,,,,,
1296,car,0.899698793888092,524,771,300,1067,488,matricula,0.8238536715507507,824,420,892,438,
1296,car,0.5805654525756836,549,1289,319,1341,347,,,,,,,
1296,car,0.7335027456283569,565,1343,322,1440,384,,,,,,,
1296,car,0.7685292959213257,600,1113,312,1196,370,,,,,,,
1296,car,0.5819305777549744,596,1429,322,1512,381,,,,,,,
1296,car,0.41979822516441345,607,1459,324,1513,382,,,,,,,
1297,person,0.7817679643630981,547,434,258,494,443,,,,,,,
1297,person,0.7644302845001221,554,343,278,404,442,,,,,,,
1297,car,0.9078075289726257,524,751,299,1060,494,matricula,0.8098796606063843,805,425,876,444,E12
1297,car,0.587179958820343,549,1290,319,1341,347,,,,,,,
1297,car,0.7342185378074646,565,1343,322,1435,384,,,,,,,
1297,car,0.8118605017662048,600,1112,311,1194,370,,,,,,,
1297,car,0.5446606874465942,596,1426,322,1513,380,,,,,,,
1297,car,0.41515448689460754,622,1424,323,1481,379,,,,,,,
1297,car,0.4464428722858429,607,1462,324,1513,382,,,,,,,
1298,person,0.8156002163887024,547,437,259,498,444,,,,,,,
1298,person,0.7530919909477234,554,345,280,406,441,,,,,,,
1298,car,0.910176694393158,524,731,298,1052,500,matricula,0.8115774393081665,782,429,859,450,BEE
1298,car,0.5901987552642822,549,1290,320,1342,347,,,,,,,
1298,car,0.6976751089096069,565,1343,322,1433,383,,,,,,,
1298,car,0.808463990688324,600,1110,311,1192,371,,,,,,,
1298,car,0.5348782539367676,596,1425,322,1513,380,,,,,,,
1298,car,0.43023452162742615,607,1461,324,1513,382,,,,,,,
1299,person,0.7707468271255493,547,440,261,503,443,,,,,,,
1299,person,0.7303472757339478,554,347,281,408,441,,,,,,,
1299,car,0.9101200103759766,524,706,298,1044,508,matricula,0.8091104626655579,760,435,840,457,07Y
1299,car,0.5372246503829956,549,1290,319,1343,346,,,,,,,
1299,car,0.6778606176376343,565,1342,323,1427,382,,,,,,,
1299,car,0.7886520624160767,600,1107,311,1192,371,,,,,,,
1299,car,0.5435234904289246,596,1421,323,1513,381,,,,,,,
1300,person,0.7801637053489685,547,443,269,509,442,,,,,,,
1300,person,0.7954404950141907,554,352,282,412,441,,,,,,,
1300,car,0.9356274008750916,524,681,297,1035,516,matricula,0.8139120936393738,736,440,820,463,672
1300,car,0.5268610715866089,549,1289,319,1343,346,,,,,,,
1300,car,0.6582484841346741,565,1340,323,1425,381,,,,,,,
1300,car,0.7975162863731384,600,1104,311,1192,373,,,,,,,
1300,car,0.5182406902313232,596,1420,323,1512,381,,,,,,,
1300,car,0.42817920446395874,626,984,305,1101,379,,,,,,,
1300,car,0.44720447063446045,622,1420,324,1486,380,,,,,,,
1301,person,0.7954413890838623,547,445,273,513,442,,,,,,,
1301,person,0.8257540464401245,554,355,282,414,441,,,,,,,
1301,car,0.931427538394928,524,654,296,1026,525,matricula,0.7769489884376526,710,447,797,471,67
1301,car,0.526749312877655,549,1290,319,1342,346,,,,,,,
1301,car,0.5965495109558105,565,1339,324,1424,381,,,,,,,
1301,car,0.8104995489120483,600,1103,311,1190,374,,,,,,,
1301,car,0.5289269089698792,596,1421,323,1512,381,,,,,,,
1301,car,0.5040053725242615,626,988,306,1099,382,,,,,,,
1301,car,0.4285878539085388,622,1423,324,1487,380,,,,,,,
1302,person,0.7663038969039917,547,447,271,515,443,,,,,,,
1302,person,0.8417249321937561,554,356,281,417,442,,,,,,,
1302,car,0.9410298466682434,524,622,295,1017,534,matricula,0.773089587688446,679,453,771,479,
1302,car,0.5439607501029968,549,1290,320,1341,346,,,,,,,
1302,car,0.577354371547699,565,1337,324,1421,381,,,,,,,
1302,car,0.7681513428688049,600,1101,310,1189,375,,,,,,,
1302,car,0.5169875025749207,596,1422,323,1512,381,,,,,,,
1302,car,0.4640464186668396,626,979,305,1097,384,,,,,,,
1302,car,0.4028988182544708,622,1425,324,1486,380,,,,,,,
1303,person,0.7533479928970337,547,450,269,516,443,,,,,,,
1303,person,0.8370614647865295,554,359,279,419,442,,,,,,,
1303,car,0.9396846294403076,524,589,294,1007,541,matricula,0.7161030769348145,648,460,743,486,
1303,car,0.5473473072052002,549,1290,320,1341,346,,,,,,,
1303,car,0.6095788478851318,565,1335,325,1418,379,,,,,,,
1303,car,0.7250319719314575,600,1099,310,1188,376,,,,,,,
1303,car,0.4527069926261902,596,1422,323,1511,381,,,,,,,
1303,car,0.4734184741973877,626,971,305,1097,386,,,,,,,
1304,person,0.7612520456314087,547,455,264,518,443,,,,,,,
1304,person,0.8012750148773193,554,361,279,420,443,,,,,,,
1304,car,0.9347602128982544,524,552,293,997,554,matricula,0.6390233635902405,612,468,713,496,
1304,car,0.5261784791946411,549,1290,320,1340,346,,,,,,,
1304,car,0.6179428100585938,565,1334,325,1411,378,,,,,,,
1304,car,0.7039234638214111,600,1098,311,1188,377,,,,,,,
1304,car,0.4221993386745453,596,1422,323,1509,381,,,,,,,
1305,person,0.8016654253005981,547,457,263,520,443,,,,,,,
1305,person,0.767294704914093,554,363,276,422,441,,,,,,,
1305,car,0.9139458537101746,524,512,292,984,565,matricula,0.6579481363296509,572,476,677,506,
1305,car,0.48050013184547424,549,1291,321,1339,346,,,,,,,
1305,car,0.6318538784980774,565,1331,325,1408,378,,,,,,,
1305,car,0.7185741662979126,600,1096,310,1187,379,,,,,,,
1305,car,0.4355788826942444,596,1422,323,1509,381,,,,,,,
1306,person,0.7206343412399292,547,462,264,520,421,,,,,,,
1306,person,0.786370575428009,554,365,274,424,440,,,,,,,
1306,car,0.920862078666687,524,465,292,974,581,,,,,,,
1306,car,0.5071492195129395,549,1290,321,1338,348,,,,,,,
1306,car,0.687714159488678,565,1330,325,1405,377,,,,,,,
1306,car,0.7427378296852112,600,1093,311,1187,381,,,,,,,
1306,car,0.4447213411331177,596,1425,323,1509,380,,,,,,,
1307,person,0.6016972064971924,547,464,266,521,402,,,,,,,
1307,person,0.7849642634391785,554,366,274,426,440,,,,,,,
1307,car,0.9308576583862305,524,413,290,960,599,,,,,,,
1307,car,0.4332197904586792,549,1289,321,1337,349,,,,,,,
1307,car,0.6720027923583984,565,1328,325,1403,376,,,,,,,
1307,car,0.775801420211792,600,1092,311,1185,382,,,,,,,
1307,car,0.43607059121131897,596,1428,323,1509,380,,,,,,,
1308,person,0.4126371443271637,547,466,268,522,385,,,,,,,
1308,person,0.7281689643859863,554,368,273,427,424,,,,,,,
1308,car,0.9219107627868652,524,356,287,943,612,,,,,,,
1308,car,0.6932770609855652,565,1326,326,1400,374,,,,,,,
1308,car,0.7810463309288025,600,1089,310,1183,382,,,,,,,
1308,car,0.45431822538375854,596,1428,323,1509,380,,,,,,,
1309,person,0.6721789836883545,554,371,276,428,405,,,,,,,
1309,car,0.9132359027862549,524,291,287,927,633,,,,,,,
1309,car,0.6729658842086792,565,1324,327,1398,373,,,,,,,
1309,car,0.8068551421165466,600,1085,310,1182,383,,,,,,,
1309,car,0.46754759550094604,596,1428,323,1512,382,,,,,,,
1310,car,0.895635187625885,524,214,285,911,656,,,,,,,
1310,car,0.6840478181838989,565,1322,327,1397,372,,,,,,,
1310,car,0.8068966269493103,600,1083,311,1180,384,,,,,,,
1310,car,0.4258229732513428,596,1428,323,1513,382,,,,,,,
1310,car,0.4540936350822449,637,1390,325,1446,369,,,,,,,
1311,car,0.9322925209999084,524,125,283,893,685,,,,,,,
1311,car,0.7353789210319519,565,1319,326,1396,371,,,,,,,
1311,car,0.7853716015815735,600,1080,311,1179,385,,,,,,,
1311,car,0.42933639883995056,596,1428,323,1514,382,,,,,,,
1311,car,0.5417680144309998,637,1389,325,1448,369,,,,,,,
1312,car,0.9291085600852966,524,35,279,873,716,,,,,,,
1312,car,0.7591249942779541,565,1318,325,1395,371,,,,,,,
1312,car,0.7993367910385132,600,1078,311,1177,385,,,,,,,
1312,car,0.44578826427459717,596,1428,323,1509,381,,,,,,,
1312,car,0.4751053750514984,637,1390,325,1446,369,,,,,,,
1313,car,0.924687922000885,524,0,278,853,753,,,,,,,
1313,car,0.7684908509254456,565,1316,325,1393,371,,,,,,,
1313,car,0.7820459008216858,600,1073,310,1175,386,,,,,,,
1313,car,0.45689985156059265,596,1428,322,1508,380,,,,,,,
1313,car,0.4489983320236206,637,1389,325,1443,368,,,,,,,
1314,car,0.9363740682601929,524,0,274,828,806,,,,,,,
1314,car,0.7489947080612183,565,1317,326,1391,370,,,,,,,
1314,car,0.7605724930763245,600,1070,310,1173,386,,,,,,,
1314,car,0.4328000247478485,596,1428,322,1506,380,,,,,,,
1314,car,0.4432695209980011,637,1387,325,1441,367,,,,,,,
1315,car,0.9426995515823364,524,0,271,803,877,,,,,,,
1315,car,0.7270588874816895,565,1315,327,1390,370,,,,,,,
1315,car,0.7207993268966675,600,1068,310,1172,386,,,,,,,
1315,car,0.43722406029701233,637,1386,325,1441,367,,,,,,,
1316,car,0.9371604919433594,524,0,267,772,931,,,,,,,
1316,car,0.6899388432502747,565,1314,328,1388,369,,,,,,,
1316,car,0.7422938346862793,600,1065,310,1171,386,,,,,,,
1316,car,0.46526217460632324,637,1384,325,1439,365,,,,,,,
1317,car,0.9596807956695557,524,0,262,734,1005,,,,,,,
1317,car,0.6978936791419983,565,1312,329,1388,369,,,,,,,
1317,car,0.7367072105407715,600,1061,311,1170,388,,,,,,,
1317,car,0.4421732723712921,637,1384,325,1438,365,,,,,,,
1317,car,0.4041456878185272,638,1386,324,1453,371,,,,,,,
1318,car,0.9453327655792236,524,0,260,692,1000,,,,,,,
1318,car,0.7036352157592773,565,1310,329,1385,369,,,,,,,
1318,car,0.7366624474525452,600,1059,310,1170,390,,,,,,,
1318,car,0.4512185752391815,637,1382,326,1437,365,,,,,,,
1319,car,0.9394181966781616,524,0,258,646,982,,,,,,,
1319,car,0.7058361172676086,565,1309,328,1381,369,,,,,,,
1319,car,0.7785312533378601,600,1055,311,1169,393,,,,,,,
1319,car,0.4535556435585022,637,1381,326,1437,364,,,,,,,
1319,car,0.4001666307449341,638,1387,323,1451,371,,,,,,,
1320,car,0.9308822154998779,524,0,247,591,973,,,,,,,
1320,car,0.6927120089530945,565,1308,327,1377,368,,,,,,,
1320,car,0.7497164011001587,600,1052,311,1167,394,,,,,,,
1320,car,0.4665747880935669,637,1381,326,1437,364,,,,,,,
1321,person,0.7385037541389465,547,503,262,558,436,,,,,,,
1321,person,0.6773536801338196,554,409,285,465,425,,,,,,,
1321,car,0.9457988739013672,524,0,243,535,970,,,,,,,
1321,car,0.6845482587814331,565,1307,327,1376,367,,,,,,,
1321,car,0.7579076290130615,600,1049,310,1168,395,,,,,,,
1321,car,0.4504472017288208,637,1381,325,1438,364,,,,,,,
1321,car,0.40616002678871155,641,1151,308,1208,352,,,,,,,
1321,car,0.4072500467300415,596,1429,323,1513,381,,,,,,,
1322,person,0.7739956974983215,547,505,262,560,439,,,,,,,
1322,person,0.8011691570281982,554,411,284,468,431,,,,,,,
1322,car,0.9330614805221558,524,0,251,452,967,,,,,,,
1322,car,0.6784730553627014,565,1307,327,1373,367,,,,,,,
1322,car,0.7949566841125488,600,1046,309,1165,395,,,,,,,
1322,car,0.4890085458755493,637,1383,325,1436,363,,,,,,,
1322,car,0.4940493404865265,641,1152,306,1207,352,,,,,,,
1322,car,0.41009604930877686,596,1430,323,1514,382,,,,,,,
1323,person,0.7747713327407837,547,508,264,560,438,,,,,,,
1323,person,0.812308132648468,554,413,285,471,434,,,,,,,
1323,car,0.8971309065818787,524,0,278,357,1006,,,,,,,
1323,car,0.6709031462669373,565,1306,327,1370,366,,,,,,,
1323,car,0.7963031530380249,600,1042,308,1165,397,,,,,,,
1323,car,0.49721217155456543,637,1384,325,1436,363,,,,,,,
1323,car,0.5554860830307007,641,1152,306,1204,352,,,,,,,
1323,car,0.42250415682792664,596,1430,323,1514,382,,,,,,,
1323,car,0.47661033272743225,642,1367,324,1400,361,,,,,,,
1323,car,0.41004320979118347,607,1455,322,1513,382,,,,,,,
1324,person,0.7499691843986511,547,508,263,562,438,,,,,,,
1324,person,0.7803087830543518,554,418,286,473,434,,,,,,,
1324,car,0.873718798160553,524,0,353,236,1013,,,,,,,
1324,car,0.6994842290878296,565,1305,326,1369,365,,,,,,,
1324,car,0.810724139213562,600,1037,308,1163,398,,,,,,,
1324,car,0.4865528345108032,637,1384,325,1436,363,,,,,,,
1324,car,0.5504729151725769,641,1150,306,1201,352,,,,,,,
1324,car,0.42626166343688965,596,1429,323,1511,380,,,,,,,
1325,person,0.7951440811157227,547,508,263,566,439,,,,,,,
1325,person,0.759645402431488,554,420,285,475,434,,,,,,,
1325,car,0.653069019317627,565,1305,327,1368,364,,,,,,,
1325,car,0.821860134601593,600,1033,308,1161,400,,,,,,,
1325,car,0.513188898563385,637,1385,325,1436,362,,,,,,,
1325,car,0.5787983536720276,641,1148,306,1200,351,,,,,,,
1325,car,0.4366525113582611,596,1429,323,1513,381,,,,,,,
1325,car,0.4053972363471985,638,1388,323,1448,369,,,,,,,
1325,car,0.42777976393699646,642,1366,324,1400,360,,,,,,,
1325,car,0.4122387170791626,607,1456,322,1513,382,,,,,,,
1326,person,0.7932711839675903,547,509,266,569,437,,,,,,,
1326,person,0.7881806492805481,554,423,285,477,433,,,,,,,
1326,car,0.6441501379013062,565,1303,328,1367,364,,,,,,,
1326,car,0.8310472369194031,600,1028,308,1159,402,,,,,,,
1326,car,0.5095067620277405,637,1385,324,1435,362,,,,,,,
1326,car,0.5885372161865234,641,1147,307,1199,350,,,,,,,
1326,car,0.4136899411678314,596,1430,323,1514,382,,,,,,,
1326,car,0.4038889408111572,638,1389,323,1448,369,,,,,,,
1326,car,0.41720864176750183,642,1367,324,1400,359,,,,,,,
1326,car,0.4026682376861572,607,1458,322,1513,382,,,,,,,
1327,person,0.7343142628669739,547,513,267,574,439,,,,,,,
1327,person,0.7869232892990112,554,426,287,480,433,,,,,,,
1327,car,0.6420716047286987,565,1302,328,1367,364,,,,,,,
1327,car,0.8407356142997742,600,1023,308,1159,404,,,,,,,
1327,car,0.5006709098815918,637,1385,325,1434,362,,,,,,,
1327,car,0.5532559156417847,641,1146,306,1199,350,,,,,,,
1328,person,0.7530940771102905,547,516,266,578,438,,,,,,,
1328,person,0.8061212301254272,554,427,289,482,432,,,,,,,
1328,car,0.6154348254203796,565,1301,327,1367,363,,,,,,,
1328,car,0.8429901599884033,600,1019,309,1159,405,,,,,,,
1328,car,0.4894041419029236,637,1385,324,1434,362,,,,,,,
1328,car,0.5638283491134644,641,1145,306,1199,351,,,,,,,
1329,person,0.7846623063087463,547,518,265,579,439,,,,,,,
1329,person,0.8037721514701843,554,429,288,485,432,,,,,,,
1329,car,0.6297826170921326,565,1300,326,1365,363,,,,,,,
1329,car,0.8585317134857178,600,1014,309,1158,407,,,,,,,
1329,car,0.4957798421382904,637,1386,324,1434,362,,,,,,,
1329,car,0.6194261312484741,641,1143,307,1199,352,,,,,,,
1329,car,0.40384185314178467,596,1429,323,1514,382,,,,,,,
1329,car,0.4100484848022461,642,1361,324,1397,360,,,,,,,
1330,person,0.8042853474617004,547,520,266,579,439,,,,,,,
1330,person,0.7946779727935791,554,433,288,486,432,,,,,,,
1330,car,0.5869025588035583,565,1299,325,1361,362,,,,,,,
1330,car,0.8523010611534119,600,1010,310,1154,409,,,,,,,
1330,car,0.4897632300853729,637,1386,324,1434,362,,,,,,,
1330,car,0.6585174798965454,641,1143,307,1199,352,,,,,,,
1330,car,0.4430141746997833,642,1357,323,1396,359,,,,,,,
1331,person,0.8168179988861084,547,521,264,581,438,,,,,,,
1331,person,0.8262878656387329,554,435,287,488,432,,,,,,,
1331,car,0.6438105702400208,565,1298,324,1360,361,,,,,,,
1331,car,0.8734338283538818,600,1004,309,1151,410,,,,,,,
1331,car,0.5013103485107422,637,1387,324,1433,362,,,,,,,
1331,car,0.6705805063247681,641,1142,306,1198,353,,,,,,,
1331,car,0.47223448753356934,642,1355,323,1396,359,,,,,,,
1331,car,0.40293046832084656,607,1457,322,1513,382,,,,,,,
1331,car,0.4170975685119629,596,1429,323,1514,382,,,,,,,
1332,person,0.7453995943069458,547,524,264,582,432,,,,,,,
1332,person,0.8126512765884399,554,436,288,490,433,,,,,,,
1332,car,0.5970054864883423,565,1298,323,1357,361,,,,,,,
1332,car,0.8828284740447998,600,997,308,1147,411,,,,,,,
1332,car,0.49974703788757324,637,1387,324,1434,361,,,,,,,
1332,car,0.7113161087036133,641,1140,306,1197,354,,,,,,,
1332,car,0.4917569160461426,642,1353,323,1396,359,,,,,,,
1332,car,0.43359920382499695,596,1429,323,1514,382,,,,,,,
1333,person,0.7377766370773315,547,527,265,585,431,,,,,,,
1333,person,0.8115211129188538,554,438,288,491,433,,,,,,,
1333,car,0.609205424785614,565,1296,322,1356,361,,,,,,,
1333,car,0.8479487895965576,600,992,308,1145,414,,,,,,,
1333,car,0.5007507801055908,637,1387,324,1434,361,,,,,,,
1333,car,0.7237730026245117,641,1138,306,1197,355,,,,,,,
1333,car,0.5038818717002869,642,1353,323,1396,359,,,,,,,
1333,car,0.42384105920791626,596,1429,323,1513,381,,,,,,,
1334,person,0.7499979734420776,547,530,266,586,430,,,,,,,
1334,person,0.8132451772689819,554,441,287,494,431,,,,,,,
1334,car,0.5595638751983643,565,1294,323,1354,361,,,,,,,
1334,car,0.8390167951583862,600,986,308,1142,417,,,,,,,
1334,car,0.49274563789367676,637,1386,324,1435,361,,,,,,,
1334,car,0.6820077300071716,641,1135,306,1197,356,,,,,,,
1334,car,0.47711020708084106,642,1353,323,1395,359,,,,,,,
1334,car,0.42059653997421265,596,1429,323,1513,381,,,,,,,
1335,person,0.7547150254249573,547,531,265,587,430,,,,,,,
1335,person,0.7879620790481567,554,443,287,497,431,,,,,,,
1335,car,0.5283730030059814,565,1290,324,1353,360,,,,,,,
1335,car,0.8680998682975769,600,980,308,1140,419,matricula,0.5625669360160828,1020,379,1062,391,
1335,car,0.48623719811439514,637,1385,324,1436,362,,,,,,,
1335,car,0.6970006227493286,641,1132,306,1197,358,,,,,,,
1335,car,0.4551728367805481,642,1355,324,1396,358,,,,,,,
1335,car,0.4227859675884247,596,1428,323,1509,380,,,,,,,
1336,person,0.7532031536102295,547,533,267,589,430,,,,,,,
1336,person,0.7738029956817627,554,445,286,499,429,,,,,,,
1336,car,0.530002772808075,565,1289,325,1351,359,,,,,,,
1336,car,0.8749863505363464,600,973,308,1138,420,matricula,0.7112125158309937,1014,380,1057,392,
1336,car,0.48470279574394226,637,1385,325,1436,362,matricula,0.5555124282836914,1385,325,1400,362,
1336,car,0.6831802725791931,641,1132,306,1197,358,,,,,,,
1336,car,0.4437084496021271,642,1361,324,1397,358,,,,,,,
1336,car,0.41893789172172546,596,1428,323,1508,380,,,,,,,
1336,car,0.4032372832298279,638,1387,323,1446,371,,,,,,,
1337,person,0.7532692551612854,547,535,269,591,430,,,,,,,
