fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
226,car,0.8735316395759583,3,400,226,495,301,,,,,,,
226,car,0.6783130168914795,15,345,231,388,269,,,,,,,
226,truck,0.6859447360038757,1,420,185,551,263,,,,,,,
226,car,0.6227405667304993,11,0,98,847,471,,,,,,,
227,car,0.8674635291099548,3,401,226,495,301,,,,,,,
227,car,0.716713011264801,15,342,233,387,269,,,,,,,
227,truck,0.6845606565475464,1,420,185,553,263,,,,,,,
228,car,0.8564862012863159,3,401,226,496,301,,,,,,,
228,car,0.650538980960846,15,341,235,386,270,,,,,,,
228,truck,0.6948236227035522,1,422,185,554,263,,,,,,,
229,car,0.8569884896278381,3,401,226,496,301,,,,,,,
229,car,0.7196888327598572,15,338,235,385,270,,,,,,,
229,truck,0.7127745151519775,1,423,185,556,264,,,,,,,
230,car,0.858552098274231,3,401,226,496,301,,,,,,,
230,car,0.7435374855995178,15,336,235,384,271,,,,,,,
230,truck,0.6622387170791626,1,422,184,557,264,,,,,,,
231,car,0.8670949935913086,3,401,225,497,302,,,,,,,
231,car,0.7751845717430115,15,332,234,382,272,,,,,,,
231,truck,0.6671307682991028,1,422,184,559,264,,,,,,,
232,car,0.8681589961051941,3,401,224,497,302,,,,,,,
232,car,0.8586366772651672,15,330,234,381,272,,,,,,,
232,truck,0.6533072590827942,1,423,184,561,265,,,,,,,
233,car,0.8699156641960144,3,401,225,498,303,,,,,,,
233,car,0.8549758791923523,15,327,234,379,272,,,,,,,
233,truck,0.6678979992866516,1,426,185,565,266,,,,,,,
234,car,0.8751071095466614,3,400,225,498,304,,,,,,,
234,car,0.8461194634437561,15,324,234,376,273,,,,,,,
234,truck,0.615317702293396,1,427,185,566,267,,,,,,,
235,car,0.8707720041275024,3,400,225,498,305,,,,,,,
235,car,0.8025876879692078,15,319,234,374,273,,,,,,,
235,truck,0.7807344794273376,1,427,184,567,268,,,,,,,
236,car,0.8691555857658386,3,400,224,498,304,,,,,,,
236,car,0.8128491640090942,15,315,233,372,274,,,,,,,
236,truck,0.7435926198959351,1,427,184,571,268,,,,,,,
237,car,0.8653192520141602,3,400,224,498,304,,,,,,,
237,car,0.8233335614204407,15,310,232,369,274,,,,,,,
237,truck,0.7713657021522522,1,427,183,573,267,,,,,,,
238,car,0.849791944026947,3,399,225,498,305,,,,,,,
238,car,0.8025345802307129,15,305,232,366,274,,,,,,,
238,truck,0.7974854707717896,1,428,182,574,268,,,,,,,
239,car,0.8571637272834778,3,399,224,499,305,,,,,,,
239,car,0.8067640066146851,15,302,232,364,274,,,,,,,
239,truck,0.8096188306808472,1,428,182,574,267,,,,,,,
240,car,0.8709233999252319,3,399,224,500,305,,,,,,,
240,car,0.7954550385475159,15,300,231,362,276,,,,,,,
240,truck,0.8178181648254395,1,430,183,575,268,,,,,,,
241,car,0.8736456036567688,3,399,225,500,306,,,,,,,
241,car,0.8310895562171936,15,295,231,361,277,,,,,,,
241,truck,0.820650577545166,1,431,182,578,269,,,,,,,
242,car,0.8672164082527161,3,399,224,501,306,,,,,,,
242,car,0.8659530282020569,15,290,230,359,277,,,,,,,
242,truck,0.8229843378067017,1,432,182,580,268,,,,,,,
243,car,0.8695918917655945,3,399,224,502,306,,,,,,,
243,car,0.8471617698669434,15,285,230,356,279,,,,,,,
243,truck,0.8256268501281738,1,433,182,582,269,,,,,,,
244,car,0.8818199634552002,3,399,225,503,307,,,,,,,
244,car,0.8635888695716858,15,280,230,353,280,,,,,,,
244,truck,0.8217383027076721,1,433,182,585,268,,,,,,,
245,car,0.8865858912467957,3,399,224,504,307,,,,,,,
245,car,0.8603885173797607,15,275,230,351,280,,,,,,,
245,truck,0.7490305304527283,1,435,183,587,269,,,,,,,
246,car,0.8921756148338318,3,400,224,505,307,,,,,,,
246,car,0.8755223155021667,15,270,229,349,281,,,,,,,
246,truck,0.8030483722686768,1,437,183,590,269,,,,,,,
247,car,0.8933765888214111,3,401,224,506,308,,,,,,,
247,car,0.8830257654190063,15,266,229,347,282,,,,,,,
247,truck,0.8162748217582703,1,438,184,594,270,,,,,,,
248,car,0.8842833638191223,3,401,223,507,307,,,,,,,
248,car,0.898113489151001,15,259,228,344,283,,,,,,,
248,truck,0.7379174828529358,1,439,183,597,270,,,,,,,
249,car,0.8604655265808105,3,402,223,508,308,,,,,,,
249,car,0.8813894391059875,15,253,227,342,285,,,,,,,
249,truck,0.7596762776374817,1,441,183,599,269,,,,,,,
250,car,0.8709262013435364,3,402,223,509,308,,,,,,,
250,car,0.8677249550819397,15,246,227,340,286,,,,,,,
250,truck,0.7250454425811768,1,442,182,602,270,,,,,,,
251,car,0.8723672032356262,3,403,223,511,309,,,,,,,
251,car,0.8611053228378296,15,241,226,338,287,,,,,,,
251,truck,0.8393421769142151,1,442,182,606,270,,,,,,,
252,car,0.8743979930877686,3,403,223,513,309,,,,,,,
252,car,0.8322358727455139,15,235,225,335,288,,,,,,,
252,truck,0.8186419606208801,1,446,182,610,271,,,,,,,
253,car,0.8564782738685608,3,405,224,515,310,,,,,,,
253,car,0.87157142162323,15,228,224,332,290,,,,,,,
253,truck,0.8133816123008728,1,448,182,612,271,,,,,,,
254,car,0.8614012598991394,3,407,225,517,311,,,,,,,
254,car,0.854167103767395,15,219,223,329,292,,,,,,,
254,truck,0.8178580403327942,1,452,182,614,272,,,,,,,
255,car,0.8550556302070618,3,408,225,518,311,,,,,,,
255,car,0.8598037958145142,15,210,223,325,294,,,,,,,
255,truck,0.8091609477996826,1,454,183,618,273,,,,,,,
256,car,0.8965008854866028,3,408,225,519,311,,,,,,,
256,car,0.8557196855545044,15,200,223,321,297,,,,,,,
256,truck,0.8174950480461121,1,457,183,621,274,,,,,,,
257,car,0.8975406885147095,3,408,225,520,312,,,,,,,
257,car,0.8991393446922302,15,189,222,317,299,,,,,,,
257,truck,0.7813790440559387,1,459,184,624,275,,,,,,,
258,car,0.8819059133529663,3,409,225,522,312,,,,,,,
258,car,0.875790536403656,15,177,221,314,301,,,,,,,
258,truck,0.7921087741851807,1,461,184,626,274,,,,,,,
259,car,0.8777111768722534,3,411,225,524,312,,,,,,,
259,car,0.9105724692344666,15,165,221,309,303,,,,,,,
259,truck,0.8665470480918884,1,461,185,630,274,,,,,,,
260,car,0.8750050067901611,3,413,225,526,313,,,,,,,
260,car,0.8997578620910645,15,150,219,304,306,,,,,,,
260,truck,0.8263028860092163,1,463,185,635,275,,,,,,,
261,car,0.8612442016601562,3,414,225,528,314,,,,,,,
261,car,0.8863217234611511,15,135,218,299,310,,,,,,,
261,truck,0.8226770758628845,1,465,185,638,276,,,,,,,
262,car,0.8756770491600037,3,415,225,529,315,,,,,,,
262,car,0.8771893978118896,15,117,217,294,313,,,,,,,
262,truck,0.8276097774505615,1,468,185,643,276,,,,,,,
263,car,0.8555644154548645,3,416,225,531,316,,,,,,,
263,car,0.8517170548439026,15,99,215,289,318,,,,,,,
263,truck,0.8396122455596924,1,469,185,647,277,,,,,,,
264,car,0.8469294309616089,3,418,225,532,317,,,,,,,
264,car,0.9006653428077698,15,76,214,281,325,,,,,,,
264,truck,0.6596009135246277,1,473,185,650,279,,,,,,,
265,car,0.8488456010818481,3,419,226,534,319,,,,,,,
265,car,0.8706832528114319,15,51,212,274,327,,,,,,,
265,truck,0.7528458833694458,1,476,186,653,281,,,,,,,
266,car,0.8344202041625977,3,419,226,536,319,,,,,,,
266,car,0.8925386071205139,15,24,210,266,326,,,,,,,
266,truck,0.8618487119674683,1,479,186,657,282,,,,,,,
267,car,0.8511094450950623,3,419,227,538,319,,,,,,,
267,car,0.8820502758026123,15,4,210,257,328,,,,,,,
267,truck,0.7953954339027405,1,482,186,659,283,,,,,,,
268,car,0.8590704202651978,3,422,227,539,321,,,,,,,
268,car,0.8548936247825623,15,0,208,247,331,,,,,,,
268,truck,0.7241606116294861,1,484,186,662,283,,,,,,,
269,car,0.880225419998169,3,424,227,541,322,,,,,,,
269,car,0.8231081366539001,15,0,206,236,333,,,,,,,
269,truck,0.8485302329063416,1,486,186,666,284,,,,,,,
270,car,0.8764944672584534,3,425,228,543,324,,,,,,,
270,car,0.8377965688705444,15,0,204,223,334,,,,,,,
270,truck,0.8029482960700989,1,488,186,670,283,,,,,,,
271,car,0.8806324601173401,3,426,228,545,325,,,,,,,
271,car,0.7881860136985779,15,0,200,210,334,,,,,,,
271,truck,0.8199528455734253,1,491,185,673,284,,,,,,,
272,car,0.8841020464897156,3,427,228,547,325,,,,,,,
272,car,0.808250904083252,15,0,197,195,333,,,,,,,
272,truck,0.8418444395065308,1,496,185,676,285,,,,,,,
273,car,0.8820738792419434,3,429,229,549,326,,,,,,,
273,car,0.8155797719955444,15,0,193,179,331,,,,,,,
273,truck,0.8094922304153442,1,499,185,681,285,,,,,,,
274,car,0.8765848875045776,3,430,229,551,326,,,,,,,
274,car,0.8174037337303162,15,0,190,160,331,,,,,,,
274,truck,0.746884286403656,1,502,185,685,285,,,,,,,
275,car,0.8374062180519104,3,433,229,553,326,,,,,,,
275,car,0.8154162764549255,15,0,187,136,331,,,,,,,
275,truck,0.6455124020576477,1,504,185,688,285,,,,,,,
276,car,0.8629820942878723,3,434,229,554,327,,,,,,,
276,car,0.6792513728141785,15,0,190,108,329,,,,,,,
276,truck,0.7947913408279419,1,505,185,693,285,,,,,,,
277,car,0.8540356755256653,3,435,229,557,327,,,,,,,
277,truck,0.8214909434318542,1,506,184,696,286,,,,,,,
278,car,0.8035001158714294,3,435,229,558,328,,,,,,,
278,truck,0.7578708529472351,1,510,184,699,286,,,,,,,
279,car,0.7758888006210327,3,436,229,561,329,,,,,,,
279,truck,0.7962383031845093,1,513,184,702,286,,,,,,,
280,car,0.7754769325256348,3,438,229,562,329,,,,,,,
280,truck,0.8137205839157104,1,516,185,706,286,,,,,,,
281,car,0.8002490401268005,3,438,229,564,330,,,,,,,
281,truck,0.8248894810676575,1,519,185,711,286,,,,,,,
282,car,0.7929345369338989,3,439,229,565,330,,,,,,,
282,truck,0.8587966561317444,1,522,185,713,286,,,,,,,
283,car,0.8219006061553955,3,439,229,567,330,,,,,,,
283,truck,0.7095982432365417,1,525,185,717,286,,,,,,,
284,car,0.7934187650680542,3,438,230,569,330,,,,,,,
284,truck,0.638220489025116,1,528,186,721,287,,,,,,,
285,car,0.692923903465271,3,439,230,570,330,,,,,,,
285,truck,0.755646824836731,1,532,186,724,287,,,,,,,
286,car,0.6972694396972656,3,441,229,571,331,,,,,,,
286,truck,0.6775563359260559,1,536,185,727,287,,,,,,,
287,truck,0.6857951879501343,1,539,186,731,288,,,,,,,
288,bus,0.6718730926513672,1,542,185,735,288,,,,,,,
288,car,0.6335882544517517,3,451,230,576,333,,,,,,,
289,bus,0.6735541224479675,1,543,185,737,289,,,,,,,
290,bus,0.6560466885566711,1,545,184,739,289,,,,,,,
290,car,0.6994771957397461,3,453,229,580,333,,,,,,,
291,bus,0.7873379588127136,1,546,185,744,289,,,,,,,
291,car,0.8388038277626038,3,453,229,582,334,,,,,,,
292,truck,0.6644595265388489,1,549,185,746,289,,,,,,,
292,car,0.8438319563865662,3,454,229,584,334,,,,,,,
293,truck,0.790921151638031,1,553,186,749,289,,,,,,,
293,car,0.8840647339820862,3,455,229,586,335,,,,,,,
294,bus,0.8243774771690369,1,558,185,751,289,,,,,,,
294,car,0.8814785480499268,3,455,228,588,336,,,,,,,
295,bus,0.6309940814971924,1,560,185,752,289,,,,,,,
295,car,0.8679538369178772,3,455,228,589,336,,,,,,,
296,truck,0.7244594693183899,1,563,185,754,289,,,,,,,
296,car,0.8800435066223145,3,456,228,591,336,matricula,0.7538681626319885,501,295,540,305,
297,truck,0.6754630208015442,1,566,185,756,289,,,,,,,
297,car,0.8716232776641846,3,457,228,594,336,,,,,,,
298,truck,0.6562360525131226,1,569,185,759,289,,,,,,,
298,car,0.8405106663703918,3,459,227,595,335,,,,,,,
299,truck,0.7143513560295105,1,571,184,759,289,,,,,,,
299,car,0.8556535243988037,3,460,227,598,335,,,,,,,
300,truck,0.7176735997200012,1,574,183,763,289,,,,,,,
300,car,0.8402866125106812,3,462,227,599,334,,,,,,,
301,bus,0.6244513988494873,1,577,183,765,289,,,,,,,
301,car,0.7836582064628601,3,464,227,601,332,,,,,,,
302,truck,0.6825621128082275,1,580,183,766,290,,,,,,,
302,car,0.622001588344574,3,466,228,601,330,,,,,,,
303,truck,0.6671618819236755,1,582,183,768,290,,,,,,,
303,car,0.6118658781051636,3,468,228,602,305,,,,,,,
304,truck,0.6403253674507141,1,583,184,770,290,,,,,,,
304,car,0.788144052028656,3,470,229,605,327,matricula,0.6983911395072937,512,297,551,306,
305,truck,0.7033688426017761,1,586,184,772,291,,,,,,,
305,car,0.7980089783668518,3,470,229,608,332,matricula,0.7972441911697388,512,297,552,307,
306,truck,0.6415247917175293,1,588,184,772,292,,,,,,,
306,car,0.7734459042549133,3,471,229,610,334,matricula,0.8045496344566345,513,298,553,307,
307,truck,0.762854278087616,1,591,184,773,293,,,,,,,
307,car,0.8476011157035828,3,472,230,612,338,matricula,0.6612778306007385,515,299,555,309,
308,truck,0.6736449599266052,1,592,185,775,296,,,,,,,
308,car,0.7601760029792786,3,475,231,615,338,matricula,0.6907153725624084,515,300,556,310,
310,truck,0.7547157406806946,1,596,188,778,300,,,,,,,
311,truck,0.6299211382865906,1,597,188,779,302,,,,,,,
311,car,0.80717933177948,3,476,235,620,344,matricula,0.7778474688529968,518,305,561,315,
312,truck,0.6516469120979309,1,600,191,779,303,,,,,,,
312,car,0.8460038900375366,3,475,236,622,347,matricula,0.6801977157592773,519,306,563,315,
313,truck,0.6621780395507812,1,605,192,779,304,,,,,,,
313,car,0.8112379908561707,3,475,238,624,347,,,,,,,
314,car,0.8442858457565308,3,478,239,628,350,,,,,,,
315,car,0.8432207703590393,3,481,240,630,351,,,,,,,
316,car,0.8689713478088379,3,483,240,632,352,,,,,,,
317,car,0.8870102763175964,3,485,241,635,353,matricula,0.7782766222953796,526,311,570,322,
317,truck,0.6167113184928894,1,612,195,780,306,,,,,,,
318,car,0.8823229074478149,3,487,242,637,355,matricula,0.7025543451309204,528,313,571,323,
318,truck,0.6376166939735413,1,614,195,780,307,,,,,,,
319,car,0.8942974209785461,3,489,243,639,356,,,,,,,
319,truck,0.7562516927719116,1,615,196,781,308,,,,,,,
320,car,0.8956427574157715,3,491,243,641,358,matricula,0.7334656119346619,534,315,575,325,
320,truck,0.8720221519470215,1,616,197,781,308,,,,,,,
321,car,0.843313992023468,3,491,245,643,358,,,,,,,
321,truck,0.8612892031669617,1,618,197,781,308,,,,,,,
322,car,0.8537161350250244,3,492,245,646,359,matricula,0.6863306164741516,535,316,578,326,
322,truck,0.8691242933273315,1,619,197,781,309,,,,,,,
323,car,0.8538200855255127,3,492,246,648,359,,,,,,,
323,truck,0.8222538232803345,1,623,198,781,310,,,,,,,
324,car,0.900644838809967,3,495,246,650,360,matricula,0.757045328617096,538,317,581,327,
324,truck,0.8737504482269287,1,625,198,780,311,,,,,,,
325,car,0.8749907612800598,3,497,246,653,360,matricula,0.7963114976882935,539,317,583,328,
325,truck,0.8670332431793213,1,627,198,780,311,,,,,,,
326,car,0.896574079990387,3,499,246,656,361,matricula,0.7862951755523682,541,317,585,328,
326,truck,0.8565678596496582,1,630,197,779,311,,,,,,,
327,car,0.8723419904708862,3,502,246,659,360,matricula,0.7396233677864075,543,318,588,328,
327,truck,0.8127896785736084,1,632,197,779,311,,,,,,,
328,car,0.8691210746765137,3,505,246,661,361,matricula,0.7437728047370911,547,318,592,328,
328,truck,0.8026918172836304,1,635,196,778,310,,,,,,,
329,car,0.8711520433425903,3,507,245,664,363,,,,,,,
329,truck,0.8345622420310974,1,637,195,779,310,,,,,,,
330,car,0.8810086250305176,3,510,245,668,364,,,,,,,
330,truck,0.8248257040977478,1,640,195,779,308,,,,,,,
331,car,0.8631786108016968,3,511,244,672,366,,,,,,,
331,truck,0.6894788146018982,1,642,194,778,306,,,,,,,
332,car,0.8710050582885742,3,514,244,675,367,matricula,0.7272201180458069,558,317,601,328,
332,truck,0.6502429842948914,1,645,194,777,305,,,,,,,
333,car,0.8665072321891785,3,517,244,679,367,matricula,0.6238154172897339,558,317,605,328,
334,car,0.8632791638374329,3,519,245,681,369,,,,,,,
335,car,0.8585896492004395,3,521,244,684,369,,,,,,,
335,truck,0.7602066397666931,1,650,193,775,306,,,,,,,
336,car,0.8577496409416199,3,522,245,687,369,,,,,,,
336,truck,0.7586127519607544,1,652,193,774,308,,,,,,,
337,car,0.8286321759223938,3,524,245,689,369,matricula,0.6938579678535461,567,318,614,329,
337,truck,0.6067092418670654,1,653,192,775,308,,,,,,,
338,car,0.8389557600021362,3,528,244,692,368,matricula,0.7833875417709351,571,318,618,330,
339,car,0.8435890078544617,3,531,245,695,367,matricula,0.8116187453269958,573,318,621,331,
339,truck,0.7085429430007935,1,657,192,780,308,,,,,,,
340,car,0.8776833415031433,3,533,244,699,368,matricula,0.7792237401008606,577,319,623,331,
340,truck,0.7404890060424805,1,659,193,782,308,,,,,,,
341,car,0.8875610828399658,3,535,245,703,369,matricula,0.7990961670875549,581,320,626,331,
341,truck,0.7460168600082397,1,660,193,784,309,,,,,,,
342,car,0.9048179388046265,3,538,245,707,370,matricula,0.689467191696167,582,320,631,332,
342,truck,0.731509804725647,1,661,193,786,310,,,,,,,
343,car,0.8964832425117493,3,540,245,710,370,matricula,0.6986293196678162,585,321,634,333,
343,truck,0.7723053693771362,1,662,193,790,309,,,,,,,
344,car,0.8680166006088257,3,542,246,714,370,matricula,0.6749566793441772,589,322,636,334,
344,truck,0.7961564660072327,1,666,193,792,309,,,,,,,
345,car,0.8879022002220154,3,545,246,716,370,,,,,,,
345,truck,0.7611747980117798,1,666,194,794,309,,,,,,,
346,car,0.8714479207992554,3,548,246,719,370,matricula,0.7745429277420044,594,323,641,335,
346,truck,0.7453075051307678,1,666,194,795,308,,,,,,,
347,car,0.8847355842590332,3,551,246,722,370,matricula,0.850821316242218,595,324,644,335,
347,truck,0.762165904045105,1,666,194,796,309,,,,,,,
348,car,0.8835211992263794,3,553,246,726,370,matricula,0.8303938508033752,597,324,648,335,
348,truck,0.7853600382804871,1,668,194,797,309,,,,,,,
349,car,0.8305836319923401,3,553,245,729,371,matricula,0.796026885509491,600,325,649,336,
349,truck,0.7828850150108337,1,670,193,798,310,,,,,,,
350,car,0.8326051831245422,3,555,245,735,371,matricula,0.8400370478630066,602,325,653,337,
350,truck,0.7607294917106628,1,671,193,798,308,,,,,,,
351,car,0.8566833138465881,3,556,245,735,371,matricula,0.8129270672798157,604,326,655,338,
351,truck,0.7494188547134399,1,672,193,799,307,,,,,,,
352,car,0.8169850707054138,3,561,244,738,372,matricula,0.8144566416740417,608,326,659,337,
352,truck,0.7476695775985718,1,672,193,800,307,,,,,,,
353,car,0.8670007586479187,3,564,244,744,373,matricula,0.83213210105896,610,326,661,337,
353,truck,0.7726320028305054,1,671,193,801,307,,,,,,,
354,car,0.871078610420227,3,568,243,746,373,matricula,0.8434239029884338,614,326,664,338,
354,truck,0.7796498537063599,1,671,192,802,307,,,,,,,
355,car,0.8301749229431152,3,573,244,749,374,matricula,0.7975834608078003,618,326,668,339,1E2
355,truck,0.7679464221000671,1,670,192,803,307,,,,,,,
356,car,0.8392641544342041,3,575,245,752,375,,,,,,,
356,truck,0.7613969445228577,1,672,193,805,308,,,,,,,
357,car,0.8519254326820374,3,577,244,755,375,matricula,0.6001060009002686,625,326,677,338,
357,truck,0.7582328915596008,1,674,192,806,308,,,,,,,
358,car,0.8725683093070984,3,578,244,760,370,,,,,,,
358,truck,0.7690363526344299,1,676,191,808,310,,,,,,,
359,car,0.8797280192375183,3,581,243,766,372,,,,,,,
359,truck,0.7290737628936768,1,679,189,811,311,,,,,,,
360,car,0.8416274785995483,3,584,243,773,371,,,,,,,
360,truck,0.8049709796905518,1,682,189,812,314,,,,,,,
361,car,0.8662803769111633,3,588,243,778,374,matricula,0.8101657629013062,641,325,694,338,
361,truck,0.8188904523849487,1,683,188,814,313,,,,,,,
362,car,0.852336585521698,3,594,242,781,374,matricula,0.750056803226471,645,325,699,338,
362,truck,0.813871443271637,1,683,188,815,311,,,,,,,
363,car,0.8563604354858398,3,598,241,781,374,matricula,0.8189886808395386,648,324,702,337,
363,truck,0.7261789441108704,1,683,187,817,308,,,,,,,
364,car,0.8427830338478088,3,600,240,783,376,matricula,0.8139640092849731,652,325,706,337,
365,car,0.8645315170288086,3,601,240,785,377,matricula,0.6766611933708191,653,324,708,337,
365,truck,0.6567369699478149,1,684,187,817,307,,,,,,,
366,car,0.8864484429359436,3,605,239,787,377,matricula,0.8119996786117554,658,324,712,336,
367,car,0.8965759873390198,3,607,238,789,377,matricula,0.857418417930603,659,323,714,336,1A59
368,car,0.8724840879440308,3,609,238,791,377,matricula,0.8367117643356323,661,323,718,336,289AY
369,car,0.8877681493759155,3,611,238,792,377,matricula,0.8401416540145874,664,323,720,336,1289
370,car,0.9005677700042725,3,612,238,793,377,matricula,0.809252142906189,665,323,720,336,289E
371,car,0.8950771689414978,3,613,238,794,376,matricula,0.8274403214454651,665,323,723,336,1269LEN
372,car,0.8758645057678223,3,613,238,794,375,matricula,0.8135758638381958,667,322,723,336,71269LEM
373,car,0.8741087317466736,3,613,237,795,375,matricula,0.8029495477676392,668,322,725,335,1269R
374,car,0.8615222573280334,3,613,236,795,375,matricula,0.8268247246742249,669,322,726,335,IA69LEN
375,car,0.861122727394104,3,613,236,794,376,matricula,0.8314723372459412,670,323,726,335,769IP
376,car,0.8910555243492126,3,612,236,793,378,matricula,0.801931619644165,668,323,725,336,1269LBK
377,car,0.8644940257072449,3,611,237,791,378,matricula,0.8056342601776123,667,323,723,336,1289LOK
377,truck,0.6072213053703308,1,580,183,790,291,,,,,,,
378,car,0.8174488544464111,3,610,236,789,377,matricula,0.8026206493377686,666,322,723,335,
379,car,0.8225616812705994,3,609,236,788,377,matricula,0.8131954073905945,665,322,723,335,175012
380,car,0.8465518951416016,3,608,237,787,377,matricula,0.827105700969696,666,323,721,336,69
381,car,0.7776561975479126,3,606,237,786,377,matricula,0.8199794888496399,663,323,719,336,3698
382,car,0.7639430165290833,3,604,237,784,376,matricula,0.8140898942947388,660,322,718,336,TOOSBK
382,truck,0.6542814373970032,1,543,182,836,294,,,,,,,
383,car,0.8518344163894653,3,602,237,783,375,matricula,0.7939446568489075,658,322,714,335,TA6A
384,car,0.7314240336418152,3,601,237,780,375,matricula,0.802899181842804,657,321,712,335,862
384,bus,0.6588481068611145,1,530,182,772,295,,,,,,,
385,bus,0.7180390357971191,1,524,182,752,296,,,,,,,
386,bus,0.7312516570091248,1,518,182,741,297,,,,,,,
387,bus,0.704457700252533,1,513,182,732,298,,,,,,,
389,bus,0.8353345990180969,1,497,181,724,298,,,,,,,
390,bus,0.7802762389183044,1,492,181,720,298,,,,,,,
391,bus,0.6634138822555542,1,485,181,717,298,,,,,,,
392,bus,0.8089250922203064,1,480,180,713,298,,,,,,,
393,bus,0.7842207551002502,1,474,180,710,297,,,,,,,
394,bus,0.8350481390953064,1,468,180,706,297,,,,,,,
394,car,0.6174788475036621,3,587,234,763,369,matricula,0.819675087928772,642,318,698,333,069
395,bus,0.8474270105361938,1,462,180,701,297,,,,,,,
395,car,0.6177459359169006,3,586,233,762,367,matricula,0.8285844326019287,642,318,697,332,1A63LEK
396,bus,0.7979366779327393,1,454,179,696,297,,,,,,,
396,car,0.666233241558075,3,586,233,762,366,matricula,0.8221098780632019,642,317,697,332,069LEV
397,bus,0.8629564642906189,1,448,178,690,296,,,,,,,
397,car,0.8072034120559692,3,585,232,761,363,matricula,0.8160269856452942,642,316,696,331,363LBK
398,bus,0.8494345545768738,1,444,179,686,294,,,,,,,
398,car,0.8497638702392578,3,584,231,760,361,matricula,0.8115850687026978,641,316,696,330,069
399,bus,0.73528653383255,1,438,179,682,293,,,,,,,
399,car,0.6710025072097778,3,582,231,758,358,matricula,0.831214189529419,640,316,695,330,369LBK
400,bus,0.8384239077568054,1,432,178,677,293,,,,,,,
401,bus,0.8355186581611633,1,426,178,672,294,,,,,,,
402,bus,0.7861120700836182,1,418,178,668,294,,,,,,,
402,car,0.7137479186058044,3,577,230,754,352,matricula,0.8207447528839111,636,314,691,328,
403,bus,0.827530026435852,1,411,178,663,294,,,,,,,
404,bus,0.8075585961341858,1,405,178,658,293,,,,,,,
405,bus,0.8329802751541138,1,399,177,652,293,,,,,,,
405,car,0.6691491007804871,3,573,228,746,338,matricula,0.7888692021369934,630,311,684,324,362
406,bus,0.880219578742981,1,393,177,646,292,,,,,,,
406,car,0.683404803276062,3,572,227,741,331,matricula,0.8050427436828613,628,310,682,322,
407,bus,0.8658633828163147,1,386,176,640,293,,,,,,,
407,car,0.6264049410820007,3,570,226,737,327,matricula,0.7943488359451294,625,309,679,321,
408,bus,0.8501498699188232,1,377,175,632,295,,,,,,,
408,car,0.7536035180091858,3,568,226,733,323,,,,,,,
409,bus,0.8370485901832581,1,369,175,624,296,,,,,,,
409,car,0.766572117805481,3,564,223,730,318,,,,,,,
410,bus,0.8580154776573181,1,360,175,618,293,,,,,,,
410,car,0.7642174363136292,3,562,223,726,313,,,,,,,
411,bus,0.8794950842857361,1,353,175,612,291,,,,,,,
411,car,0.764962911605835,3,560,223,723,309,,,,,,,
412,bus,0.8459675312042236,1,346,175,606,290,,,,,,,
412,car,0.7702334523200989,3,558,223,719,302,,,,,,,
413,bus,0.8617106080055237,1,338,176,598,292,,,,,,,
413,car,0.7372039556503296,3,554,223,715,296,,,,,,,
414,bus,0.8454729318618774,1,329,176,590,291,,,,,,,
414,car,0.7377722859382629,3,551,223,710,295,,,,,,,
415,bus,0.8489795327186584,1,319,176,582,291,,,,,,,
415,car,0.6594449877738953,3,547,223,701,290,,,,,,,
416,bus,0.8164543509483337,1,307,175,574,291,,,,,,,
416,car,0.731214165687561,3,543,224,697,292,,,,,,,
417,bus,0.8325172066688538,1,299,175,565,290,,,,,,,
417,car,0.727188766002655,3,539,224,692,291,,,,,,,
418,bus,0.8757986426353455,1,290,175,558,290,,,,,,,
418,car,0.7597443461418152,3,535,224,687,292,,,,,,,
419,bus,0.8579360842704773,1,278,176,550,291,,,,,,,
419,car,0.7147138118743896,3,530,223,683,296,,,,,,,
420,bus,0.8601191639900208,1,268,176,542,291,,,,,,,
420,car,0.7622551918029785,3,527,223,678,292,,,,,,,
421,bus,0.8529757857322693,1,259,176,534,291,,,,,,,
421,car,0.7365477085113525,3,524,224,675,293,,,,,,,
422,bus,0.8416977524757385,1,253,177,528,292,,,,,,,
422,car,0.6856806874275208,3,521,224,672,295,,,,,,,
423,bus,0.8530254364013672,1,248,177,523,293,,,,,,,
423,car,0.7609770894050598,3,519,224,667,293,,,,,,,
424,bus,0.8798185586929321,1,240,177,516,291,,,,,,,
424,car,0.764959990978241,3,513,224,665,300,,,,,,,
425,bus,0.8846890330314636,1,233,176,511,290,,,,,,,
425,car,0.7376047372817993,3,511,223,663,301,,,,,,,
426,bus,0.8767228722572327,1,226,176,506,288,,,,,,,
426,car,0.7295301556587219,3,510,222,660,300,,,,,,,
427,bus,0.887799859046936,1,218,174,499,285,,,,,,,
427,car,0.7135920524597168,3,507,221,656,293,,,,,,,
428,bus,0.8651906251907349,1,212,174,492,285,,,,,,,
428,car,0.7737196683883667,3,503,219,654,302,,,,,,,
429,bus,0.8852248191833496,1,206,172,486,282,,,,,,,
429,car,0.7265798449516296,3,500,218,651,295,,,,,,,
430,bus,0.8781358003616333,1,198,169,481,280,,,,,,,
430,car,0.6778948307037354,3,496,214,647,297,,,,,,,
431,bus,0.8729269504547119,1,191,166,474,275,,,,,,,
