fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
251,car,0.47079530358314514,9,569,633,733,729,,,,,,,
251,car,0.44980278611183167,28,579,634,776,717,,,,,,,
251,car,0.44832083582878113,35,546,633,728,749,,,,,,,
252,car,0.8540502786636353,1,83,673,378,906,matricula,0.8084393739700317,353,798,378,835,
252,car,0.8759721517562866,2,181,658,595,843,,,,,,,
252,car,0.6229231357574463,3,1120,612,1472,767,,,,,,,
252,car,0.6517242193222046,4,774,608,899,654,,,,,,,
252,car,0.5993431210517883,5,385,635,665,766,,,,,,,
252,car,0.788581132888794,12,893,625,989,704,,,,,,,
252,car,0.7889478802680969,25,1647,899,1919,1072,,,,,,,
252,car,0.5465594530105591,7,1036,621,1219,696,,,,,,,
252,car,0.5008151531219482,9,569,633,732,729,,,,,,,
252,car,0.43179619312286377,28,583,635,775,717,,,,,,,
252,car,0.4130747616291046,35,537,634,725,751,,,,,,,
252,car,0.4490714371204376,37,683,655,776,716,,,,,,,
253,car,0.8615944981575012,1,83,672,379,906,matricula,0.8390472531318665,353,799,379,836,
253,car,0.8802708387374878,2,180,657,595,842,,,,,,,
253,car,0.6550678014755249,3,1120,613,1471,766,,,,,,,
253,car,0.6592952609062195,4,774,609,899,653,,,,,,,
253,car,0.5950983166694641,5,384,635,665,766,,,,,,,
253,car,0.7972052097320557,12,892,625,989,704,,,,,,,
253,car,0.7970232367515564,25,1647,899,1918,1071,,,,,,,
253,car,0.5182647705078125,7,1036,622,1219,695,,,,,,,
253,car,0.5042992830276489,9,568,633,733,728,,,,,,,
253,car,0.4150291681289673,28,586,637,774,716,,,,,,,
253,car,0.4198489189147949,35,537,634,724,752,,,,,,,
253,car,0.45540958642959595,37,683,655,775,715,,,,,,,
254,car,0.8531709313392639,1,82,672,378,904,matricula,0.7540431618690491,353,798,378,834,
254,car,0.884504497051239,2,180,656,596,842,,,,,,,
254,car,0.646093487739563,3,1119,612,1470,766,,,,,,,
254,car,0.6375909447669983,4,775,609,899,653,,,,,,,
254,car,0.5972090363502502,5,385,635,664,767,,,,,,,
254,car,0.7862414121627808,12,892,625,989,705,,,,,,,
254,car,0.8137676119804382,25,1647,898,1919,1071,,,,,,,
254,car,0.500309944152832,7,1037,622,1219,695,,,,,,,
254,car,0.5161727070808411,9,568,633,732,729,,,,,,,
254,car,0.4410959780216217,28,579,634,773,717,,,,,,,
254,car,0.42340677976608276,35,538,634,723,752,,,,,,,
254,car,0.4605483412742615,37,684,655,775,714,,,,,,,
255,car,0.8582748770713806,1,82,673,377,904,matricula,0.699165403842926,353,797,377,835,
255,car,0.8893136978149414,2,179,657,596,843,,,,,,,
255,car,0.6491791009902954,3,1119,611,1470,767,,,,,,,
255,car,0.6301698684692383,4,776,609,900,652,,,,,,,
255,car,0.5858450531959534,5,385,635,664,767,,,,,,,
255,car,0.7991409301757812,12,892,625,989,705,,,,,,,
255,car,0.8469352126121521,25,1647,897,1918,1071,,,,,,,
255,car,0.5387459993362427,7,1036,622,1219,694,,,,,,,
255,car,0.5063556432723999,9,569,633,733,730,matricula,0.5816260576248169,660,634,732,715,
255,car,0.4454096257686615,28,575,633,774,717,,,,,,,
255,car,0.4068870544433594,35,540,634,723,753,,,,,,,
255,car,0.4403773844242096,37,683,655,775,714,,,,,,,
256,car,0.8660181164741516,1,82,673,376,904,matricula,0.6368206739425659,353,797,376,836,
256,car,0.894457221031189,2,180,657,596,844,,,,,,,
256,car,0.6443437933921814,3,1119,611,1470,766,,,,,,,
256,car,0.6349863409996033,4,776,609,901,652,,,,,,,
256,car,0.5908886790275574,5,384,635,663,766,,,,,,,
256,car,0.7888481616973877,12,892,625,990,706,,,,,,,
256,car,0.831088125705719,25,1647,897,1918,1071,,,,,,,
256,car,0.5774834752082825,7,1035,622,1220,694,,,,,,,
256,car,0.4948641359806061,9,571,632,735,731,,,,,,,
256,car,0.46205008029937744,28,575,632,774,717,,,,,,,
256,car,0.41400274634361267,37,682,655,776,713,,,,,,,
257,car,0.8649536967277527,1,82,672,375,904,matricula,0.6141716241836548,353,797,375,835,
257,car,0.8937560319900513,2,180,657,597,844,,,,,,,
257,car,0.6801109910011292,3,1120,611,1471,766,,,,,,,
257,car,0.629499077796936,4,776,609,902,651,,,,,,,
257,car,0.5743635296821594,5,384,634,664,765,,,,,,,
257,car,0.7617640495300293,12,892,625,990,706,,,,,,,
257,car,0.833789050579071,25,1647,896,1918,1071,,,,,,,
257,car,0.6226845383644104,7,1034,621,1220,694,,,,,,,
257,car,0.49851420521736145,9,571,632,736,731,,,,,,,
257,car,0.43922558426856995,28,575,631,774,717,,,,,,,
258,car,0.8556477427482605,1,82,672,375,904,matricula,0.650863766670227,354,798,374,835,
258,car,0.8903919458389282,2,180,657,599,844,,,,,,,
258,car,0.6885865926742554,3,1120,611,1472,766,,,,,,,
258,car,0.6498664021492004,4,777,608,904,651,,,,,,,
258,car,0.5723206400871277,5,384,634,664,764,,,,,,,
258,car,0.7631672620773315,12,892,625,990,707,,,,,,,
258,car,0.83781898021698,25,1648,895,1918,1071,,,,,,,
258,car,0.6518208384513855,7,1034,619,1221,694,,,,,,,
258,car,0.5152526497840881,9,570,632,738,732,,,,,,,
259,car,0.860062301158905,1,82,672,375,904,matricula,0.6472250819206238,353,799,374,835,
259,car,0.8913853168487549,2,180,656,600,844,,,,,,,
259,car,0.6667469143867493,3,1119,611,1472,766,,,,,,,
259,car,0.6468076109886169,4,776,609,905,651,,,,,,,
259,car,0.5705360174179077,5,385,633,664,763,,,,,,,
259,car,0.755092442035675,12,892,624,990,707,,,,,,,
259,car,0.8299667835235596,25,1647,895,1918,1071,,,,,,,
259,car,0.6289532780647278,7,1034,620,1221,694,,,,,,,
259,car,0.5115817189216614,9,570,632,739,733,,,,,,,
260,car,0.8651847243309021,1,82,672,375,904,matricula,0.6475727558135986,353,798,375,835,
260,car,0.8945292234420776,2,180,656,599,844,,,,,,,
260,car,0.662021279335022,3,1120,612,1472,766,,,,,,,
260,car,0.6431108713150024,4,775,609,904,651,,,,,,,
260,car,0.5882981419563293,5,387,633,665,763,,,,,,,
260,car,0.7583129405975342,12,891,624,990,707,,,,,,,
260,car,0.8511819243431091,25,1647,896,1918,1071,,,,,,,
260,car,0.6363195776939392,7,1034,619,1221,694,,,,,,,
260,car,0.5197046399116516,9,570,632,738,733,,,,,,,
260,car,0.4016053080558777,35,542,633,724,754,,,,,,,
260,car,0.41178494691848755,28,574,631,774,717,,,,,,,
261,car,0.8587009310722351,1,82,672,375,903,matricula,0.657403290271759,353,796,375,834,
261,car,0.888382613658905,2,180,656,599,844,,,,,,,
261,car,0.6624854207038879,3,1120,611,1471,766,,,,,,,
261,car,0.6413471698760986,4,773,608,904,651,,,,,,,
261,car,0.5916861295700073,5,389,634,665,763,,,,,,,
261,car,0.7473950982093811,12,891,624,990,707,,,,,,,
261,car,0.8456421494483948,25,1646,896,1918,1071,,,,,,,
261,car,0.625251293182373,7,1034,619,1221,694,,,,,,,
261,car,0.5176642537117004,9,570,632,738,733,,,,,,,
261,car,0.4229530990123749,28,573,631,774,716,,,,,,,
262,car,0.8566412329673767,1,82,672,375,903,matricula,0.669763445854187,353,797,375,834,
262,car,0.8840970396995544,2,180,656,598,844,,,,,,,
262,car,0.6463254690170288,3,1119,611,1470,766,,,,,,,
262,car,0.6339099407196045,4,774,609,903,651,,,,,,,
262,car,0.5866549015045166,5,390,634,665,763,,,,,,,
262,car,0.7670365571975708,12,890,624,990,708,,,,,,,
262,car,0.8435319662094116,25,1646,896,1918,1071,,,,,,,
262,car,0.6003572344779968,7,1035,619,1220,695,,,,,,,
262,car,0.5038219690322876,9,571,632,737,733,,,,,,,
262,car,0.4136175513267517,28,573,630,774,716,,,,,,,
263,car,0.8554771542549133,1,81,672,375,903,matricula,0.6997511982917786,353,799,374,834,
263,car,0.8793131709098816,2,180,655,598,844,,,,,,,
263,car,0.6844834089279175,3,1119,611,1470,766,,,,,,,
263,car,0.6200326681137085,4,775,608,901,651,,,,,,,
263,car,0.594145655632019,5,391,634,666,763,,,,,,,
263,car,0.7744331359863281,12,890,624,990,708,,,,,,,
263,car,0.8421444296836853,25,1646,896,1918,1071,,,,,,,
263,car,0.6343477964401245,7,1035,619,1222,694,,,,,,,
263,car,0.5183299779891968,9,571,632,737,733,,,,,,,
263,car,0.4082253873348236,28,571,630,774,716,,,,,,,
263,car,0.42101240158081055,35,535,633,724,753,,,,,,,
264,car,0.858847975730896,1,81,672,375,902,matricula,0.6905937194824219,353,796,375,834,
264,car,0.8753718733787537,2,180,655,597,844,,,,,,,
264,car,0.6658065915107727,3,1119,611,1471,765,,,,,,,
264,car,0.6399670243263245,4,776,608,899,650,,,,,,,
264,car,0.5871536135673523,5,392,633,666,763,,,,,,,
264,car,0.7775503396987915,12,889,625,991,709,,,,,,,
264,car,0.8312990665435791,25,1646,895,1918,1071,,,,,,,
264,car,0.6152616739273071,7,1034,618,1223,694,,,,,,,
264,car,0.5066829323768616,9,569,632,736,734,,,,,,,
264,car,0.4235919415950775,35,532,633,724,753,,,,,,,
265,car,0.8543997406959534,1,81,670,375,903,matricula,0.6707548499107361,353,796,375,834,
265,car,0.861927330493927,2,181,653,598,842,,,,,,,
265,car,0.6474787592887878,3,1120,611,1470,765,,,,,,,
265,car,0.6215047836303711,4,776,607,899,651,,,,,,,
265,car,0.5984442234039307,5,392,634,666,763,,,,,,,
265,car,0.7734299898147583,12,889,626,991,709,,,,,,,
265,car,0.825657308101654,25,1645,894,1918,1071,,,,,,,
265,car,0.6115806698799133,7,1034,617,1225,694,,,,,,,
265,car,0.5139064192771912,9,568,632,735,732,,,,,,,
265,car,0.42173415422439575,35,536,633,724,752,,,,,,,
265,car,0.41598019003868103,28,569,630,774,716,,,,,,,
266,car,0.8527809977531433,1,81,671,374,903,matricula,0.6974950432777405,352,797,374,834,
266,car,0.8630713224411011,2,181,653,599,842,,,,,,,
266,car,0.6664220094680786,3,1119,611,1470,766,,,,,,,
266,car,0.638309895992279,4,775,607,901,651,,,,,,,
266,car,0.58917635679245,5,391,633,666,762,,,,,,,
266,car,0.7647044062614441,12,889,626,991,710,,,,,,,
266,car,0.836091935634613,25,1645,894,1918,1071,,,,,,,
266,car,0.6184512376785278,7,1034,618,1224,694,,,,,,,
266,car,0.5082104206085205,9,567,632,735,733,,,,,,,
266,car,0.42812129855155945,35,535,633,724,752,,,,,,,
267,car,0.8587420582771301,1,80,671,374,902,matricula,0.685987651348114,353,797,374,834,
267,car,0.8710848689079285,2,181,652,598,842,,,,,,,
267,car,0.6474010348320007,3,1118,610,1470,766,,,,,,,
267,car,0.6357722282409668,4,775,608,900,651,,,,,,,
267,car,0.58686763048172,5,391,633,666,762,,,,,,,
267,car,0.7619879245758057,12,889,626,992,710,,,,,,,
267,car,0.8256674408912659,25,1645,893,1918,1071,,,,,,,
267,car,0.6165122389793396,7,1033,617,1225,694,,,,,,,
267,car,0.5009634494781494,9,567,632,733,731,,,,,,,
267,car,0.42444345355033875,35,535,633,723,751,,,,,,,
267,car,0.41496413946151733,28,570,630,774,716,,,,,,,
268,car,0.8558481931686401,1,81,671,375,903,matricula,0.6651949882507324,353,798,374,833,
268,car,0.8907821774482727,2,180,651,597,842,,,,,,,
268,car,0.6539328098297119,3,1119,611,1470,766,,,,,,,
268,car,0.661397397518158,4,776,608,899,650,,,,,,,
268,car,0.5889440178871155,5,388,633,666,762,,,,,,,
268,car,0.7665231227874756,12,889,626,992,710,,,,,,,
268,car,0.8308411836624146,25,1645,893,1918,1071,,,,,,,
268,car,0.6214388608932495,7,1033,617,1225,695,,,,,,,
268,car,0.5110853314399719,9,569,632,731,729,,,,,,,
268,car,0.49416738748550415,35,536,632,726,747,,,,,,,
268,car,0.45389294624328613,28,572,630,774,717,,,,,,,
269,car,0.8560154438018799,1,82,671,375,903,matricula,0.6593459248542786,353,790,375,833,
269,car,0.8957034945487976,2,180,652,597,842,,,,,,,
269,car,0.6375762224197388,3,1120,611,1470,766,,,,,,,
269,car,0.6375929117202759,4,775,607,899,650,,,,,,,
269,car,0.5911897420883179,5,386,633,666,762,,,,,,,
269,car,0.7612890005111694,12,889,626,993,711,,,,,,,
269,car,0.835241973400116,25,1645,893,1918,1071,,,,,,,
269,car,0.6264880299568176,7,1034,617,1226,695,,,,,,,
269,car,0.5432551503181458,9,571,632,730,729,,,,,,,
269,car,0.44904860854148865,35,535,633,725,749,,,,,,,
269,car,0.508377730846405,28,575,630,774,718,,,,,,,
270,car,0.8550393581390381,1,81,669,375,903,matricula,0.6602272391319275,353,797,374,832,
270,car,0.8950815796852112,2,180,652,598,843,,,,,,,
270,car,0.6154623627662659,3,1120,610,1469,766,,,,,,,
270,car,0.6467829346656799,4,776,608,899,650,,,,,,,
270,car,0.5603494644165039,5,381,632,670,759,,,,,,,
270,car,0.7563968896865845,12,889,627,993,711,,,,,,,
270,car,0.8371519446372986,25,1645,892,1918,1071,,,,,,,
270,car,0.627702534198761,7,1035,616,1227,695,,,,,,,
270,car,0.5504053235054016,35,550,632,726,745,,,,,,,
270,car,0.49889296293258667,28,578,630,774,718,,,,,,,
271,car,0.8539682626724243,1,81,668,374,902,matricula,0.7431687712669373,353,796,374,832,
271,car,0.8896280527114868,2,180,652,598,843,,,,,,,
271,car,0.67305588722229,3,1119,610,1468,766,,,,,,,
271,car,0.6657623052597046,4,776,607,899,649,,,,,,,
271,car,0.5552037358283997,5,382,632,666,759,,,,,,,
271,car,0.7468356490135193,12,889,627,993,711,,,,,,,
271,car,0.8314669728279114,25,1645,893,1918,1071,,,,,,,
271,car,0.6129456162452698,7,1036,616,1227,695,,,,,,,
271,car,0.4511871635913849,35,534,633,724,747,,,,,,,
271,car,0.5170296430587769,28,580,630,774,718,,,,,,,
271,car,0.532105565071106,9,573,632,728,729,,,,,,,
272,car,0.8615119457244873,1,82,668,373,902,matricula,0.6387441754341125,353,796,373,832,
272,car,0.8910416960716248,2,180,653,598,843,,,,,,,
272,car,0.6829172372817993,3,1118,609,1467,765,,,,,,,
272,car,0.6661509871482849,4,774,607,900,650,,,,,,,
272,car,0.5917273759841919,5,381,631,668,758,,,,,,,
272,car,0.7345933318138123,12,888,626,993,711,,,,,,,
272,car,0.8239519000053406,25,1645,893,1918,1071,,,,,,,
272,car,0.6189030408859253,7,1037,615,1226,694,,,,,,,
272,car,0.5093485116958618,28,579,628,775,719,,,,,,,
272,car,0.542095422744751,9,571,631,727,729,,,,,,,
273,car,0.8698334693908691,1,82,668,374,901,matricula,0.6979085206985474,353,795,374,831,
273,car,0.897960901260376,2,180,651,597,842,,,,,,,
273,car,0.7449777126312256,3,1118,610,1467,764,,,,,,,
273,car,0.6757997274398804,4,774,607,899,649,,,,,,,
273,car,0.5982970595359802,5,384,632,666,759,,,,,,,
273,car,0.7459357380867004,12,888,624,994,711,,,,,,,
273,car,0.8329825401306152,25,1645,893,1918,1071,,,,,,,
273,car,0.6454050540924072,7,1037,616,1223,691,,,,,,,
273,car,0.4983004927635193,28,577,625,775,719,,,,,,,
273,car,0.548738420009613,9,569,629,730,731,,,,,,,
274,car,0.8649961352348328,1,82,668,373,901,matricula,0.5324468612670898,353,797,372,832,
274,car,0.8890101313591003,2,181,649,597,840,,,,,,,
274,car,0.6634862422943115,3,1118,608,1467,764,,,,,,,
274,car,0.6457120776176453,4,775,605,899,648,,,,,,,
274,car,0.6374251842498779,5,385,630,666,759,,,,,,,
274,car,0.76060551404953,12,888,624,994,711,,,,,,,
274,car,0.830603301525116,25,1645,893,1918,1071,,,,,,,
274,car,0.6513637900352478,7,1036,616,1224,691,,,,,,,
274,car,0.4562472105026245,28,574,624,776,719,,,,,,,
274,car,0.5320412516593933,9,566,627,731,732,,,,,,,
275,car,0.8536176085472107,1,82,667,374,899,matricula,0.62094646692276,354,793,373,830,
275,car,0.8793256878852844,2,181,648,596,838,,,,,,,
275,car,0.6549449563026428,3,1118,607,1467,763,,,,,,,
275,car,0.6998302936553955,4,776,604,895,648,,,,,,,
275,car,0.6544413566589355,5,386,631,665,760,,,,,,,
275,car,0.7469661831855774,12,887,624,994,711,,,,,,,
275,car,0.8303765654563904,25,1645,892,1918,1071,,,,,,,
275,car,0.6473466157913208,7,1037,615,1225,691,,,,,,,
275,car,0.5019395351409912,28,570,623,776,719,,,,,,,
275,car,0.5554531812667847,9,561,626,734,730,,,,,,,
276,car,0.8533329963684082,1,82,668,375,898,matricula,0.6584022045135498,353,793,375,830,
276,car,0.8883833885192871,2,181,647,596,838,,,,,,,
276,car,0.6343362927436829,3,1118,605,1469,763,,,,,,,
276,car,0.6711850166320801,4,776,604,895,646,,,,,,,
276,car,0.6381086111068726,5,383,628,666,759,,,,,,,
276,car,0.7279877066612244,12,887,624,995,712,,,,,,,
276,car,0.8378005623817444,25,1645,892,1918,1071,,,,,,,
276,car,0.6633912920951843,7,1037,614,1225,692,,,,,,,
276,car,0.5005571842193604,28,570,623,776,719,,,,,,,
276,car,0.5444818735122681,9,561,626,733,729,,,,,,,
277,car,0.8612251877784729,1,82,666,375,897,matricula,0.6585920453071594,353,791,375,829,
277,car,0.8885647058486938,2,180,648,596,837,,,,,,,
277,car,0.6225505471229553,3,1118,606,1468,763,,,,,,,
277,car,0.7025521993637085,4,775,603,896,646,,,,,,,
277,car,0.6119328737258911,5,381,627,666,758,,,,,,,
277,car,0.7284482717514038,12,886,624,995,712,,,,,,,
277,car,0.8540759086608887,25,1645,892,1918,1070,,,,,,,
277,car,0.6958919167518616,7,1038,614,1226,693,,,,,,,
277,car,0.5020129680633545,28,571,623,777,720,,,,,,,
277,car,0.5297017693519592,9,560,626,730,729,,,,,,,
278,car,0.8608918786048889,1,82,666,375,897,matricula,0.6572535037994385,353,791,375,828,
278,car,0.8853365182876587,2,180,650,596,837,,,,,,,
278,car,0.639631450176239,3,1118,606,1468,762,,,,,,,
278,car,0.7024500966072083,4,775,603,897,646,,,,,,,
278,car,0.5934944748878479,5,383,627,668,758,,,,,,,
278,car,0.7108004093170166,12,886,623,995,713,,,,,,,
278,car,0.8533697724342346,25,1644,893,1918,1070,,,,,,,
278,car,0.6884980797767639,7,1039,614,1226,693,,,,,,,
278,car,0.502030611038208,28,570,623,776,719,,,,,,,
278,car,0.5271822214126587,9,560,625,731,728,,,,,,,
279,car,0.8626101016998291,1,82,665,375,897,matricula,0.6787763237953186,353,791,375,828,
279,car,0.8871330618858337,2,184,649,596,835,,,,,,,
279,car,0.6793617606163025,3,1116,604,1467,761,,,,,,,
279,car,0.6751213073730469,4,776,603,896,645,,,,,,,
279,car,0.6564881205558777,5,384,627,669,758,,,,,,,
279,car,0.7305356860160828,12,885,622,996,713,,,,,,,
279,car,0.8539299368858337,25,1644,892,1918,1070,,,,,,,
279,car,0.6898369789123535,7,1039,614,1224,691,,,,,,,
279,car,0.46970078349113464,28,570,622,777,718,,,,,,,
279,car,0.5182421207427979,9,561,624,732,729,,,,,,,
280,car,0.8544477820396423,1,81,665,375,897,matricula,0.6908923983573914,353,790,375,828,
280,car,0.8863553404808044,2,182,651,597,836,,,,,,,
280,car,0.6741483211517334,3,1116,603,1467,761,,,,,,,
280,car,0.6720374822616577,4,775,603,894,645,,,,,,,
280,car,0.6799607872962952,5,386,626,669,759,,,,,,,
280,car,0.7460974454879761,12,885,621,996,714,,,,,,,
280,car,0.857177734375,25,1644,892,1918,1070,,,,,,,
280,car,0.6807507276535034,7,1039,614,1223,691,,,,,,,
280,car,0.4618913233280182,28,568,622,777,719,,,,,,,
280,car,0.5129844546318054,9,561,624,730,729,,,,,,,
281,car,0.857119619846344,1,82,665,375,896,matricula,0.6636964678764343,353,790,375,828,
281,car,0.8883447051048279,2,182,651,598,837,,,,,,,
281,car,0.7076840996742249,3,1117,603,1468,761,,,,,,,
281,car,0.6856611967086792,4,775,603,892,645,,,,,,,
281,car,0.7019627690315247,5,388,626,670,759,,,,,,,
281,car,0.7590533494949341,12,885,622,997,715,,,,,,,
281,car,0.8619431257247925,25,1644,892,1918,1070,,,,,,,
281,car,0.6777933835983276,7,1040,614,1221,690,,,,,,,
281,car,0.43521755933761597,28,568,622,778,720,,,,,,,
281,car,0.4943714141845703,9,563,623,731,729,,,,,,,
282,car,0.8634600639343262,1,82,665,375,896,matricula,0.7366641163825989,353,790,375,828,
282,car,0.8918745517730713,2,182,651,599,838,,,,,,,
282,car,0.7187615633010864,3,1115,603,1468,761,,,,,,,
282,car,0.700553834438324,4,774,602,893,646,,,,,,,
282,car,0.6904164552688599,5,387,626,670,758,,,,,,,
282,car,0.7373046875,12,884,621,997,715,,,,,,,
282,car,0.8615855574607849,25,1645,892,1918,1070,,,,,,,
282,car,0.6910837888717651,7,1040,614,1219,689,,,,,,,
282,car,0.4527199864387512,28,568,622,778,719,,,,,,,
282,car,0.5063716173171997,9,563,623,732,730,,,,,,,
283,car,0.8639368414878845,1,82,665,375,896,matricula,0.729880690574646,353,789,375,827,
283,car,0.8877574801445007,2,181,651,599,838,,,,,,,
283,car,0.7025145292282104,3,1116,602,1468,761,,,,,,,
283,car,0.6865153312683105,4,773,601,893,646,,,,,,,
283,car,0.6917210817337036,5,387,626,670,758,,,,,,,
283,car,0.744145929813385,12,884,621,998,715,,,,,,,
283,car,0.8539720177650452,25,1645,892,1918,1070,,,,,,,
283,car,0.6685488224029541,7,1040,614,1217,689,,,,,,,
283,car,0.5116672515869141,9,563,623,731,730,,,,,,,
284,car,0.8605209589004517,1,82,665,376,896,matricula,0.7044795155525208,353,790,376,827,
284,car,0.8860636353492737,2,181,650,599,838,,,,,,,
284,car,0.6628943085670471,3,1117,602,1468,761,,,,,,,
284,car,0.6837833523750305,4,774,600,893,647,,,,,,,
284,car,0.6970082521438599,5,388,626,669,759,,,,,,,
284,car,0.7477978467941284,12,884,620,998,717,,,,,,,
284,car,0.8538151979446411,25,1645,892,1918,1070,,,,,,,
284,car,0.6617372035980225,7,1039,614,1214,689,,,,,,,
284,car,0.5343272686004639,9,569,621,733,731,,,,,,,
285,car,0.8574897646903992,1,83,665,376,896,matricula,0.7108890414237976,353,790,376,827,
285,car,0.8768448233604431,2,181,649,599,838,,,,,,,
285,car,0.6562207937240601,3,1118,603,1467,760,,,,,,,
285,car,0.6733053922653198,4,774,600,894,647,,,,,,,
285,car,0.6985881328582764,5,390,626,669,759,,,,,,,
285,car,0.7900185585021973,12,884,620,1000,718,,,,,,,
285,car,0.8534446954727173,25,1645,892,1918,1070,,,,,,,
285,car,0.6448414921760559,7,1039,614,1213,689,,,,,,,
285,car,0.5243170857429504,9,571,620,731,731,,,,,,,
286,car,0.8590185046195984,1,82,665,375,896,matricula,0.6673483848571777,353,790,375,827,
286,car,0.8758161067962646,2,181,649,599,837,,,,,,,
286,car,0.646590530872345,3,1118,604,1467,760,,,,,,,
286,car,0.6623926162719727,4,774,600,894,646,,,,,,,
286,car,0.6890890598297119,5,388,625,667,759,,,,,,,
286,car,0.7762592434883118,12,883,620,1000,717,,,,,,,
286,car,0.8642540574073792,25,1645,891,1918,1070,,,,,,,
286,car,0.6473396420478821,7,1040,612,1215,689,,,,,,,
286,car,0.5140787363052368,9,571,620,731,731,,,,,,,
286,car,0.41627028584480286,28,563,621,778,722,,,,,,,
287,car,0.8559699058532715,1,82,665,375,896,matricula,0.6590242981910706,353,790,375,827,
287,car,0.8723840713500977,2,181,648,598,837,,,,,,,
287,car,0.647003173828125,3,1118,604,1467,759,,,,,,,
287,car,0.658922016620636,4,775,600,891,646,,,,,,,
287,car,0.6942523121833801,5,387,626,666,759,,,,,,,
287,car,0.7843871712684631,12,882,620,1001,718,,,,,,,
287,car,0.864567220211029,25,1645,891,1918,1070,,,,,,,
287,car,0.6516101956367493,7,1040,612,1217,689,,,,,,,
287,car,0.532371461391449,9,571,620,732,731,,,,,,,
288,car,0.8582074642181396,1,82,664,376,895,matricula,0.6706717014312744,353,789,376,826,
288,car,0.8774710893630981,2,180,647,598,836,,,,,,,
288,car,0.6187928318977356,3,1118,603,1466,759,,,,,,,
288,car,0.6359895467758179,4,774,601,892,646,,,,,,,
288,car,0.6918413043022156,5,385,625,665,758,,,,,,,
288,car,0.8074225187301636,12,882,620,1002,719,,,,,,,
288,car,0.8608337640762329,25,1645,890,1918,1070,,,,,,,
288,car,0.6548363566398621,7,1042,611,1217,688,,,,,,,
288,car,0.5058767199516296,9,571,620,729,730,,,,,,,
288,car,0.4432370066642761,28,563,622,777,723,,,,,,,
289,car,0.8587514758110046,1,82,664,376,895,matricula,0.6702224612236023,353,789,376,827,
289,car,0.8902904987335205,2,180,646,598,837,,,,,,,
289,car,0.6107253432273865,3,1118,603,1466,759,,,,,,,
289,car,0.6815248131752014,4,774,601,895,645,,,,,,,
289,car,0.6927552819252014,5,383,625,666,758,,,,,,,
289,car,0.822246789932251,12,882,619,1002,719,,,,,,,
289,car,0.8483578562736511,25,1646,889,1918,1071,,,,,,,
289,car,0.686123251914978,7,1042,610,1216,688,,,,,,,
289,car,0.5194363594055176,9,570,620,727,730,,,,,,,
289,car,0.4412415027618408,28,563,622,777,722,,,,,,,
290,car,0.8514758348464966,1,82,663,375,895,matricula,0.6541445255279541,353,788,375,826,
290,car,0.8847528696060181,2,180,647,600,836,,,,,,,
290,car,0.6443031430244446,3,1117,602,1466,759,,,,,,,
290,car,0.6821727752685547,4,773,601,895,645,,,,,,,
290,car,0.6728962063789368,5,381,624,667,757,,,,,,,
290,car,0.8204115629196167,12,882,619,1002,719,,,,,,,
290,car,0.826667308807373,25,1645,889,1919,1071,,,,,,,
290,car,0.6791397929191589,7,1042,611,1218,686,,,,,,,
290,car,0.5431915521621704,9,570,619,728,730,,,,,,,
290,car,0.4558209478855133,28,563,621,778,722,,,,,,,
291,car,0.8533535003662109,1,82,663,375,895,matricula,0.6149539947509766,353,788,375,826,
291,car,0.8839451670646667,2,181,645,599,834,,,,,,,
291,car,0.6664919257164001,3,1116,602,1466,758,,,,,,,
291,car,0.6987475752830505,4,773,600,895,644,,,,,,,
291,car,0.6725360751152039,5,382,624,666,757,,,,,,,
291,car,0.8136909008026123,12,882,619,1002,720,,,,,,,
291,car,0.823329746723175,25,1645,888,1919,1071,,,,,,,
291,car,0.6609797477722168,7,1042,611,1224,685,,,,,,,
291,car,0.549023449420929,9,569,618,728,730,,,,,,,
291,car,0.43637946248054504,28,561,621,777,721,,,,,,,
292,car,0.8580114245414734,1,82,663,375,895,matricula,0.6631383895874023,353,789,375,826,
292,car,0.883384644985199,2,182,645,598,833,,,,,,,
292,car,0.6750043630599976,3,1117,602,1467,758,,,,,,,
292,car,0.7037677764892578,4,774,600,895,644,,,,,,,
292,car,0.6750945448875427,5,383,624,665,756,,,,,,,
292,car,0.812995970249176,12,881,619,1002,721,,,,,,,
292,car,0.8115029335021973,25,1646,887,1919,1071,,,,,,,
292,car,0.6373372673988342,7,1042,611,1225,684,,,,,,,
292,car,0.5840862989425659,9,569,618,726,732,,,,,,,
293,car,0.8586304187774658,1,82,663,376,895,matricula,0.68459153175354,352,788,376,826,
293,car,0.8807170391082764,2,181,644,598,832,,,,,,,
293,car,0.6429447531700134,3,1117,601,1467,758,,,,,,,
293,car,0.6893568634986877,4,773,599,895,644,,,,,,,
293,car,0.6832335591316223,5,385,624,667,758,,,,,,,
293,car,0.8122239112854004,12,880,619,1002,722,,,,,,,
293,car,0.815353274345398,25,1645,887,1919,1071,,,,,,,
293,car,0.6460636258125305,7,1042,611,1226,685,,,,,,,
293,car,0.6040411591529846,9,569,617,726,733,,,,,,,
294,car,0.8626983761787415,1,82,663,376,895,matricula,0.7010897397994995,352,788,376,825,
294,car,0.8786436915397644,2,181,644,598,832,,,,,,,
294,car,0.6120089888572693,3,1119,602,1468,757,,,,,,,
